,t,i,j,k,v,q
27068,2021,12,792,870899,37.319,        4.601
27069,2021,12,792,871419,0.006,        0.001
27070,2021,12,792,902230,0.275,        0.008
27071,2021,12,792,902519,0.1,        0.001
27072,2021,12,792,903180,5.861,        0.031
27073,2021,12,792,903289,2.227,        0.051
27074,2021,12,792,903300,0.377,        0.028
27075,2021,12,792,910211,0.274,        0.003
27076,2021,12,792,910599,0.03,        0.001
27077,2021,12,792,920590,0.027,        0.001
27078,2021,12,792,940120,132.667,       12.106
27079,2021,12,792,940169,9.359,        1.699
27080,2021,12,792,940190,0.016,        0.001
27081,2021,12,792,940320,0.094,        0.010
27082,2021,12,792,940350,2.908,        0.542
27083,2021,12,792,940360,8.709,        1.599
27084,2021,12,792,940390,0.152,        0.013
27085,2021,12,792,940421,0.771,        0.113
27086,2021,12,792,940510,0.134,        0.024
27087,2021,12,792,940540,0.05,        0.003
27088,2021,12,792,940599,0.201,        0.036
27089,2021,12,792,950390,0.135,        0.012
27090,2021,12,792,950651,0.024,        0.001
27091,2021,12,792,950669,0.006,        0.001
27092,2021,12,792,950790,0.006,        0.001
27093,2021,12,792,960200,0.005,        0.001
27094,2021,12,792,960330,0.01,        0.001
27095,2021,12,792,960340,0.004,        0.002
27096,2021,12,792,960390,0.008,        0.001
27097,2021,12,792,960622,0.008,        0.002
27098,2021,12,792,960719,0.012,        0.001
27099,2021,12,792,960810,0.077,        0.008
27100,2021,12,792,960899,0.002,        0.001
27101,2021,12,792,961519,0.05,        0.003
27102,2021,12,792,961590,0.024,        0.005
27103,2021,12,792,961700,0.1,        0.051
27104,2021,12,792,970500,0.353,        0.001
27105,2021,12,804,80410,869.076,      988.923
27106,2021,12,804,121120,0.793,        1.000
27107,2021,12,804,121299,13.842,       16.950
27108,2021,12,804,200190,0.054,        0.060
27109,2021,12,804,200570,2.024,        2.083
27110,2021,12,804,200899,0.761,        1.000
27111,2021,12,804,210390,0.176,        0.240
27112,2021,12,804,251020,1856.561,    27135.000
27113,2021,12,804,270900,33587.404,    60083.400
27114,2021,12,804,271113,2043.866,     4908.460
27115,2021,12,804,280429,659.248,        5.946
27116,2021,12,804,391590,659.21,     1475.476
27117,2021,12,804,392310,0.249,        0.004
27118,2021,12,804,392330,0.088,        0.002
27119,2021,12,804,540110,6.445,        0.238
27120,2021,12,804,540754,4.701,        0.378
27121,2021,12,804,551321,0.129,        0.013
27122,2021,12,804,560300,3.088,        0.100
27123,2021,12,804,580632,1.506,        0.027
27124,2021,12,804,580810,0.024,        0.001
27125,2021,12,804,600210,0.835,        0.051
27126,2021,12,804,621710,2.742,        0.032
27127,2021,12,804,711719,1.821,        0.018
27128,2021,12,804,731822,0.012,           NA
27129,2021,12,804,732690,3.549,        0.831
27130,2021,12,804,830890,2.307,        0.017
27131,2021,12,804,841330,2.478,        0.009
27132,2021,12,804,847330,1.538,        0.346
27133,2021,12,804,870839,0.045,        0.001
27134,2021,12,804,960610,2.08,        0.114
27135,2021,12,804,960622,3.339,        0.089
27136,2021,12,804,960711,4.511,        0.032
27137,2021,12,804,960719,1.572,        0.007
27138,2021,12,807,80410,3.696,        0.654
27139,2021,12,807,121299,1.0,        0.750
27140,2021,12,807,170199,13694.463,    28665.500
27141,2021,12,807,271111,657.325,     1520.060
27142,2021,12,807,271112,1249.055,     2270.060
27143,2021,12,807,271113,234.476,      385.890
27144,2021,12,807,400910,0.059,        0.004
27145,2021,12,818,10600,0.531,        0.004
27146,2021,12,818,80410,0.915,        0.340
27147,2021,12,818,81120,45.453,       14.517
27148,2021,12,818,81190,0.012,        0.005
27149,2021,12,818,91099,0.006,        0.001
27150,2021,12,818,150910,0.065,        0.015
27151,2021,12,818,190590,0.012,        0.004
27152,2021,12,818,200911,0.036,        0.020
27153,2021,12,818,200919,0.028,        0.017
27154,2021,12,818,200930,0.024,        0.018
27155,2021,12,818,200970,0.009,        0.013
27156,2021,12,818,200980,0.246,        0.115
27157,2021,12,818,200990,0.059,        0.040
27158,2021,12,818,210110,0.007,        0.001
27159,2021,12,818,210690,0.528,        0.070
27160,2021,12,818,220210,0.2,        0.206
27161,2021,12,818,220290,0.012,        0.011
27162,2021,12,818,271000,15.716,       85.655
27163,2021,12,818,271113,39129.188,    64690.083
27164,2021,12,818,280429,59.176,        0.796
27165,2021,12,818,300450,0.006,           NA
27166,2021,12,818,320500,58.405,        2.608
27167,2021,12,818,330129,0.064,        0.001
27168,2021,12,818,330210,0.006,           NA
27169,2021,12,818,330499,0.006,           NA
27170,2021,12,818,330590,0.447,        0.048
27171,2021,12,818,340119,0.006,        0.003
27172,2021,12,818,382310,0.046,        0.020
27173,2021,12,818,382390,0.019,           NA
27174,2021,12,818,390330,110.308,       42.399
27175,2021,12,818,401110,1247.598,      234.767
27176,2021,12,818,401120,73.473,       18.915
27177,2021,12,818,401695,0.006,           NA
27178,2021,12,818,420231,0.006,           NA
27179,2021,12,818,470790,38.872,      202.371
27180,2021,12,818,481910,0.064,        0.031
27181,2021,12,818,490110,9.337,        0.760
27182,2021,12,818,491110,0.032,        0.004
27183,2021,12,818,520521,121.68,       30.906
27184,2021,12,818,520522,199.56,       48.786
27185,2021,12,818,520942,491.074,       68.752
27186,2021,12,818,560300,0.262,        0.039
27187,2021,12,818,610449,0.064,        0.001
27188,2021,12,818,610990,0.205,        0.006
27189,2021,12,818,620412,0.019,        0.001
27190,2021,12,818,620990,0.454,        0.012
27191,2021,12,818,630190,0.469,        0.076
27192,2021,12,818,630210,0.006,        0.001
27193,2021,12,818,630499,0.367,        0.022
27194,2021,12,818,630900,1.32,        0.973
27195,2021,12,818,640411,0.045,        0.001
27196,2021,12,818,691310,0.019,        0.002
27197,2021,12,818,700510,226.038,      369.462
27198,2021,12,818,701310,0.031,        0.008
27199,2021,12,818,710490,0.064,           NA
27200,2021,12,818,720720,1970.525,     1867.259
27201,2021,12,818,720822,2790.861,     3481.275
27202,2021,12,818,720842,798.027,      895.546
27203,2021,12,818,720890,4542.678,     3882.627
27204,2021,12,818,720924,186.933,      205.241
27205,2021,12,818,721049,874.569,      883.217
27206,2021,12,818,731100,37.868,        9.540
27207,2021,12,818,732182,0.347,        0.045
27208,2021,12,818,732190,10.466,        1.858
27209,2021,12,818,732690,925.636,      140.781
27210,2021,12,818,820551,0.006,           NA
27211,2021,12,818,820559,0.096,        0.006
27212,2021,12,818,841821,1.26,        0.265
27213,2021,12,818,841830,0.044,        0.010
27214,2021,12,818,842310,0.013,        0.002
27215,2021,12,818,843629,19.889,        3.486
27216,2021,12,818,845011,0.236,        0.070
27217,2021,12,818,847120,0.111,           NA
27218,2021,12,818,848410,2.992,        0.066
27219,2021,12,818,850910,0.121,        0.010
27220,2021,12,818,850980,0.556,        0.021
27221,2021,12,818,851640,0.102,        0.006
27222,2021,12,818,852520,197.011,        0.274
27223,2021,12,818,852810,1.556,        0.049
27224,2021,12,818,853890,0.959,        0.017
27225,2021,12,818,940360,9.098,        2.540
27226,2021,12,818,950390,0.287,        0.019
27227,2021,12,826,80410,562.568,      302.623
27228,2021,12,826,91010,2.726,        1.175
27229,2021,12,826,100110,1.421,        0.563
27230,2021,12,826,110430,1.135,        0.300
27231,2021,12,826,150910,3.835,        2.218
27232,2021,12,826,151000,3.052,        1.585
27233,2021,12,826,151790,1.321,        0.792
27234,2021,12,826,170310,2968.611,    14605.343
27235,2021,12,826,190490,2.516,        1.100
27236,2021,12,826,190530,23.053,       14.412
27237,2021,12,826,200590,1.24,        2.380
27238,2021,12,826,210230,1.576,        0.392
27239,2021,12,826,210390,3.19,        2.232
27240,2021,12,826,210690,1.439,        0.227
27241,2021,12,826,220210,27.414,       44.956
27242,2021,12,826,220290,50.932,       81.255
27243,2021,12,826,220900,0.743,        1.026
27244,2021,12,826,252310,1189.793,    22503.600
27245,2021,12,826,270900,862281.64,  1615222.500
27246,2021,12,826,271000,463.377,      862.871
27247,2021,12,826,271111,352870.76,   618111.500
27248,2021,12,826,280429,2022.055,       46.038
27249,2021,12,826,281410,16990.014,    28660.100
27250,2021,12,826,284440,44.081,        0.064
27251,2021,12,826,310210,2152.912,     9000.000
27252,2021,12,826,382350,3.714,       25.200
27253,2021,12,826,392640,2.752,        0.170
27254,2021,12,826,401110,397.165,      136.408
27255,2021,12,826,420221,1.302,        0.001
27256,2021,12,826,420291,1.476,        0.002
27257,2021,12,826,420330,1.452,        0.044
27258,2021,12,826,480300,54.595,       49.382
27259,2021,12,826,510121,308.12,      442.800
27260,2021,12,826,611490,1.3,        0.002
27261,2021,12,826,620293,1.553,        0.003
27262,2021,12,826,620590,3.609,        0.002
27263,2021,12,826,621050,5.5,        0.022
27264,2021,12,826,630900,4.49,        0.270
27265,2021,12,826,721420,25663.548,    44380.780
27266,2021,12,826,732219,3.09,        0.011
27267,2021,12,826,760692,20.545,        0.474
27268,2021,12,826,761510,9.643,        2.645
27269,2021,12,826,780419,1653.047,      716.033
27270,2021,12,826,841181,3643.355,        0.500
27271,2021,12,826,841191,2.826,        0.009
27272,2021,12,826,841199,310.392,        0.216
27273,2021,12,826,841381,8.138,        0.001
27274,2021,12,826,842410,245.535,        0.137
27275,2021,12,826,842511,320.821,        0.126
27276,2021,12,826,842531,399.609,        0.084
27277,2021,12,826,843110,403.366,        0.371
27278,2021,12,826,847120,41.668,        0.006
27279,2021,12,826,848340,6.981,        0.001
27280,2021,12,826,848360,36.817,        0.006
27281,2021,12,826,850132,3.26,        0.045
27282,2021,12,826,850161,108.014,        0.120
27283,2021,12,826,850162,18.96,        0.034
27284,2021,12,826,850440,7.558,        0.032
27285,2021,12,826,850450,1.582,        0.022
27286,2021,12,826,850490,5.577,        0.032
27287,2021,12,826,851790,167.748,        0.020
27288,2021,12,826,852520,203.002,        0.022
27289,2021,12,826,852691,31.675,        0.017
27290,2021,12,826,852810,1.275,        0.002
27291,2021,12,826,852990,666.984,        0.140
27292,2021,12,826,853120,371.109,        0.085
27293,2021,12,826,853710,4.147,        0.011
27294,2021,12,826,854380,53.477,        0.006
27295,2021,12,826,870899,2.467,        0.068
27296,2021,12,826,880310,72.087,        0.024
27297,2021,12,826,880320,1.66,        0.001
27298,2021,12,826,880330,603.729,        0.271
27299,2021,12,826,901420,194.415,        0.030
27300,2021,12,826,901480,52.524,        0.008
27301,2021,12,826,901580,3.562,        0.003
27302,2021,12,826,901890,10.333,        0.005
27303,2021,12,826,902710,10.941,        0.018
27304,2021,12,826,902790,10.254,        0.105
27305,2021,12,826,903039,4.103,        0.001
27306,2021,12,826,903289,45.367,        0.007
27307,2021,12,826,910299,2.225,        0.001
27308,2021,12,826,940360,76.574,       11.459
27309,2021,12,826,950699,2.824,        0.005
27310,2021,12,826,970190,1.968,        0.009
27311,2021,12,834,150990,0.035,        0.003
27312,2021,12,834,170199,2599.541,     5516.000
27313,2021,12,834,420229,0.005,        0.007
27314,2021,12,834,490199,0.005,        0.030
27315,2021,12,834,630900,0.079,        0.035
27316,2021,12,834,640399,0.002,        0.013
27317,2021,12,834,851829,0.021,        0.010
27318,2021,12,834,852810,0.211,        0.050
27319,2021,12,842,71320,1.919,        0.488
27320,2021,12,842,80290,2.878,        1.000
27321,2021,12,842,80410,10123.098,     3464.319
27322,2021,12,842,90121,18.549,        4.279
27323,2021,12,842,100190,9.616,        5.000
27324,2021,12,842,121190,5.701,        1.522
27325,2021,12,842,121299,10.933,       10.000
27326,2021,12,842,150910,70.685,       12.444
27327,2021,12,842,150990,50.55,       11.854
27328,2021,12,842,151790,13.673,        4.989
27329,2021,12,842,170230,2.806,        3.600
27330,2021,12,842,170290,7.642,        0.903
27331,2021,12,842,190190,12.267,        4.044
27332,2021,12,842,190219,2.089,        1.035
27333,2021,12,842,190240,37.128,       11.347
27334,2021,12,842,190530,44.973,       15.990
27335,2021,12,842,190590,7.59,        0.873
27336,2021,12,842,200600,9.698,        3.843
27337,2021,12,842,200980,4.8,        4.536
27338,2021,12,842,210230,10.421,        3.017
27339,2021,12,842,210690,9.525,        5.716
27340,2021,12,842,220210,94.103,      176.060
27341,2021,12,842,220290,117.857,      120.994
27342,2021,12,842,262090,1486.521,        0.045
27343,2021,12,842,270900,360232.088,  1027657.386
27344,2021,12,842,271000,754051.28,  1596322.794
27345,2021,12,842,280429,4632.332,       62.339
27346,2021,12,842,281410,17958.756,    54941.000
27347,2021,12,842,310210,281054.362,   777225.000
27348,2021,12,842,310280,29168.281,    93675.000
27349,2021,12,842,330190,6.622,        2.220
27350,2021,12,842,340120,5.322,        1.871
27351,2021,12,842,392310,0.948,        0.013
27352,2021,12,842,392410,0.871,        0.143
27353,2021,12,842,392690,1.655,        0.251
27354,2021,12,842,401110,9570.304,     1833.794
27355,2021,12,842,401199,45.7,       11.234
27356,2021,12,842,420310,0.391,        0.004
27357,2021,12,842,481840,168.7,      135.920
27358,2021,12,842,490199,9.061,        0.631
27359,2021,12,842,490700,4.343,        0.002
27360,2021,12,842,570249,35.587,        0.200
27361,2021,12,842,610910,0.372,        0.001
27362,2021,12,842,681099,9.854,        6.558
27363,2021,12,842,700729,54.231,       42.400
27364,2021,12,842,721331,39536.666,    53757.490
27365,2021,12,842,721420,170221.238,   266864.900
27366,2021,12,842,732690,5.092,        0.165
27367,2021,12,842,761210,2.958,        0.216
27368,2021,12,842,820140,11.849,        2.220
27369,2021,12,842,840999,2.406,        0.004
27370,2021,12,842,841350,5.513,        0.122
27371,2021,12,842,841459,3.462,        0.147
27372,2021,12,842,847191,5.819,        0.022
27373,2021,12,842,847330,21.937,        0.253
27374,2021,12,842,848180,3.377,        0.110
27375,2021,12,842,848190,5.776,        0.014
27376,2021,12,842,850110,5.258,        0.142
27377,2021,12,842,850132,9.248,        0.015
27378,2021,12,842,850440,24.0,        0.427
27379,2021,12,842,851220,3.048,        0.074
27380,2021,12,842,852110,24.15,        0.069
27381,2021,12,842,852520,41.322,        0.015
27382,2021,12,842,854211,10.075,        0.006
27383,2021,12,842,854310,29.094,        0.063
27384,2021,12,842,854380,2.159,        0.131
27385,2021,12,842,854430,10.763,        0.300
27386,2021,12,842,900410,2.226,        0.009
27387,2021,12,842,901420,6.775,        0.001
27388,2021,12,842,903190,5.487,        0.004
27389,2021,12,842,940161,67.889,       10.769
27390,2021,12,842,970110,251.205,        0.005
27391,2021,12,842,970200,5.002,        0.004
27392,2021,12,842,970300,680.879,       75.943
27393,2021,12,842,970500,18.663,           NA
27394,2021,12,854,110100,0.675,        2.000
27395,2021,12,854,150890,0.464,        0.520
27396,2021,12,854,170410,5.803,       14.100
27397,2021,12,854,180690,4.415,       12.276
27398,2021,12,854,190240,0.315,        0.559
27399,2021,12,854,252310,17577.586,   275924.760
27400,2021,12,854,271113,2477.877,     2827.359
27401,2021,12,854,300490,94.902,        2.583
27402,2021,12,854,320910,7.29,       24.810
27403,2021,12,854,330720,5.425,       12.335
